from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5947529;5785643;424;29707;172;152;41581;55;36550
5947530;5785643;418;29269;172;150;41462;59;37160
5947531;5785643;417;29155;172;152;41613;59;37342
5947532;5785643;413;28898;174;158;48892;60;37747
5947533;5785643;412;28845;177;162;49195;61;38017
5947534;5785643;410;28729;177;163;49246;60;36381
5947535;5785643;409;28596;177;163;44098;60;36143
5947536;5785643;406;28399;174;157;40343;55;37476
5947537;5785643;406;28420;177;153;42295;56;35354
5947538;5785643;403;28179;167;149;42020;57;35369
5947539;5785643;403;28215;168;146;41813;56;34989
5947540;5785643;399;27911;161;141;41508;56;34799
5947541;5785643;395;27675;159;138;41259;55;34542
5947542;5785643;392;27453;159;137;41197;57;34582
5947543;5785643;391;27364;159;140;41407;57;34840
5947544;5785643;393;27499;165;144;41677;57;34123
5947545;5785643;396;27701;165;150;40165;57;33839
5947546;5785643;396;27729;170;152;40369;57;33718
5947547;5785643;390;27268;177;153;40215;61;33926
5947548;5785643;385;26943;173;154;39298;57;33338
5947549;5785643;383;26802;165;152;39157;57;33179
5947550;5785643;378;26459;163;146;38764;55;32790
5947551;5785643;377;26374;159;140;35895;56;32065
5947552;5785643;375;26248;159;138;35755;56;32072
5947553;5785643;375;26234;157;136;35023;54;31627
5947554;5785643;370;25926;153;131;34688;53;31324
5947555;5785643;373;26143;157;135;34965;53;31471
5947556;5785643;370;25869;159;139;35224;54;32050
5947557;5785643;366;25601;159;141;35367;57;32453
5947559;5785643;369;25856;175;162;38304;58;33346
5947560;5785643;369;25831;170;151;36976;56;33282
5947561;5785643;372;26012;163;147;34090;59;33538
5947562;5785643;376;26303;162;147;36701;54;33004
5947563;5785643;363;25412;157;137;32187;53;30040
5947564;5785643;362;25364;153;134;31548;55;29729
5947565;5785643;361;25305;149;129;31118;54;29389
5947566;5785643;365;25555;149;127;31001;53;29223
5947567;5785643;362;25374;149;129;33831;54;28767
5947568;5785643;359;25146;149;126;33341;52;28558
5947569;5785643;359;25121;143;121;30269;53;28433
5947570;5785643;360;25175;141;121;30123;54;28522
5947571;5785643;359;25150;136;116;29775;49;28124
5947572;5785643;361;25282;133;113;29537;49;27910
5947573;5785643;360;25204;132;108;29196;48;27450
5947574;5785643;363;25394;135;114;29605;51;28246
5947575;5785643;361;25248;136;118;29515;52;28410
5947576;5785643;362;25310;144;123;29871;53;28689
5947577;5785643;364;25469;144;126;32318;50;28399
5947578;5785643;375;26279;153;134;32822;50;33834
5947579;5785643;368;25775;149;125;32253;48;33242
5947580;5785643;378;26425;149;132;33695;48;33066
5947581;5785643;373;26129;147;128;31575;50;32883
5947582;5785643;376;26311;150;129;31852;47;32566
5947583;5785643;374;26188;148;128;31581;46;32498
5947584;5785643;377;26362;150;130;31713;47;32691
5947585;5785643;379;26502;151;134;32310;47;33001
5947586;5785643;380;26625;153;132;32164;48;33367
5947587;5785643;381;26692;153;132;32815;50;33834
5947588;5785643;382;26712;153;131;32729;51;33926
5947589;5785643;383;26831;153;133;32315;53;34140
5947590;5785643;388;27138;155;135;32489;53;34467
5947591;5785643;392;27469;159;140;32835;57;34904
5947593;5785643;411;28801;177;160;36121;56;34818
5947594;5785643;408;28539;177;156;35859;62;40087
5947595;5785643;410;28704;177;158;36025;63;40133
5947596;5785643;410;28692;177;158;36013;63;40072
5947599;5785643;444;31073;180;165;41988;63;42593
5947600;5785643;440;30804;180;163;37456;62;42228
5947601;5785643;430;30080;177;161;42997;60;42071
5947602;5785643;431;30154;171;151;36620;63;41277
5947603;5785643;433;30311;165;149;36475;58;40828
5947604;5785643;432;30264;162;147;42022;56;40485
5947605;5785643;437;30581;160;145;41887;55;40318
5947606;5785643;445;31150;163;147;37414;54;39870
5947607;5785643;445;31123;157;139;36842;54;39606
5947608;5785643;449;31427;162;141;37030;54;39364
5947609;5785643;452;31660;162;145;37263;54;39107
5947610;5785643;456;31928;163;146;38219;59;39023
5947611;5785643;454;31788;162;143;37971;56;38787
5947612;5785643;456;31894;157;140;37734;56;38469
5947613;5785643;459;32114;157;140;37786;54;38545
5947614;5785643;464;32511;163;146;38188;55;38321
5947615;5785643;467;32658;163;148;38335;55;38228
5947616;5785643;471;32966;174;156;44917;55;38401
5947617;5785643;474;33210;177;163;39680;55;38584
5947618;5785643;478;33445;180;165;39796;55;38789
5947619;5785643;481;33682;180;157;39931;59;39041
5947620;5785643;486;34036;177;156;43871;62;39243
5947621;5785643;492;34435;171;152;40846;61;40437
5947622;5785643;497;34772;170;150;40735;58;40155
5947623;5785643;499;34906;171;152;40859;59;40598
5947624;5785643;503;35235;180;163;44415;61;40664
5947625;5785643;505;35344;176;150;44212;59;37920
5947626;5785643;506;35419;171;151;44589;60;37960
5947627;5785643;509;35603;165;149;44423;61;38254
5947628;5785643;512;35812;171;152;42005;59;39404
5947629;5785643;514;36014;179;158;45141;58;39137
5947630;5785643;515;36037;180;160;46544;57;38996
5947631;5785643;516;36108;182;161;46847;57;38838
5947632;5785643;516;36139;182;161;46902;58;38918
5947633;5785643;526;36837;183;164;47591;61;39373
5947634;5785643;521;36497;183;163;47575;58;39086
5947635;5785643;526;36787;188;167;47801;62;39335
5947636;5785643;529;37062;193;171;48139;59;39557
5947637;5785643;532;37245;199;175;48393;60;39842
5947638;5785643;535;37476;213;192;48214;57;38893
5949290;5785643;-1;-1;-1;-1;-1;65;42049
5949291;5785643;-1;-1;-1;-1;-1;65;42049
5949292;5785643;-1;-1;-1;-1;-1;62;40655
5949293;5785643;-1;-1;-1;-1;-1;68;41083
5949294;5785643;-1;-1;-1;-1;-1;67;40982
5949295;5785643;538;37660;200;178;58904;66;40781
5949296;5785643;532;37260;198;177;58114;65;40444
5949297;5785643;529;37061;198;175;57914;64;40167
5949298;5785643;527;36907;198;172;57700;62;39791
5949299;5785643;523;36604;194;171;57669;60;39303
5949300;5785643;515;36062;189;170;49559;60;39221
5949301;5785643;512;35810;189;171;49162;59;39121
5949302;5785643;508;35532;185;168;48928;59;38174
5949303;5785643;503;35231;185;169;48583;59;37933
5949304;5785643;501;35059;185;168;48499;60;37770
5949305;5785643;495;34676;189;170;48122;59;37431
5949306;5785643;494;34601;185;169;48047;58;37316
5949307;5785643;482;33757;188;167;48206;57;36457
5949308;5785643;480;33622;188;167;48220;55;36394
5949309;5785643;477;33395;188;166;48181;57;36712
5949310;5785643;473;33101;189;168;48264;65;37941
5949311;5785643;470;32922;189;170;52828;71;38313
5949312;5785643;468;32777;180;164;52063;59;36300
5949313;5785643;463;32427;177;159;51307;60;36141
5949314;5785643;462;32327;180;160;51146;61;35961
5949315;5785643;463;32431;180;160;51188;61;35720
5949316;5785643;465;32578;189;170;48728;61;35876
5949317;5785643;462;32319;185;166;48469;57;35409
5949318;5785643;462;32344;180;164;48327;59;36449
5949319;5785643;455;31856;174;153;41380;58;36053
5949320;5785643;453;31701;172;150;41150;57;35875
5949321;5785643;452;31624;172;149;41057;58;36028
5949322;5785643;446;31252;166;148;40735;59;36466
5949323;5785643;445;31166;163;149;46664;60;34437
5949324;5785643;443;31041;163;149;46656;61;38718
5949325;5785643;442;30940;170;151;46637;60;38557
5949326;5785643;439;30696;174;154;46811;59;38130
5949327;5785643;434;30387;170;152;46858;59;38077
5949328;5785643;432;30220;177;154;46124;59;38079
5949329;5785643;436;30529;177;159;46434;58;38298
5949330;5785643;430;30082;174;157;45867;68;38991
5949331;5785643;425;29771;174;159;45996;59;38091
5949332;5785643;421;29501;174;154;47993;61;38505
5949333;5785643;429;30058;179;162;48550;56;37171
5949334;5785643;431;30185;180;164;48677;56;37405
5949335;5785643;417;29170;177;164;48900;65;38184
5949336;5785643;420;29368;185;166;43243;56;37884
5949337;5785643;416;29132;180;163;43007;59;36336
5949338;5785643;412;28865;180;159;42740;58;36090
5949339;5785643;413;28897;180;159;42773;60;36234
5949340;5785643;407;28487;173;150;42084;57;35358
5949341;5785643;404;28257;168;146;41854;56;35105
5949342;5785643;404;28295;168;147;41879;57;35327
5949343;5785643;400;28002;165;142;41586;57;34831
5949344;5785643;396;27727;159;141;41493;57;34885
5949345;5785643;395;27681;165;144;41680;57;35177
5949346;5785643;396;27718;165;147;41896;58;34397
5949347;5785643;398;27858;173;149;42076;60;34357
5949348;5785643;394;27569;171;151;40059;58;33574
5949349;5785643;392;27432;173;151;40056;58;33551
5949350;5785643;388;27174;165;146;36315;55;33049
5949351;5785643;385;26959;165;149;39119;60;33373
5949352;5785643;382;26726;159;139;35842;60;32552
5949353;5785643;382;26717;157;135;35579;54;32287
5949354;5785643;379;26527;157;136;35609;55;32402
5949355;5785643;375;26270;153;132;35327;55;31737
5949356;5785643;378;26487;157;136;35625;57;32241
5949357;5785643;375;26251;157;137;35074;58;32197
5949358;5785643;371;25970;159;140;35305;57;32182
5949359;5785643;369;25839;165;142;35461;57;32554
5949363;5785643;375;26215;163;150;34262;61;33666
5949364;5785643;378;26464;162;144;32399;59;32653
5949365;5785643;377;26369;157;139;31867;60;32322
5949366;5785643;372;26040;157;136;31852;59;32362
5949367;5785643;369;25840;151;134;31652;52;29495
5949368;5785643;369;25809;149;130;31383;53;29436
5949369;5785643;367;25670;149;124;30787;53;29097
5949370;5785643;366;25653;149;130;34232;53;29130
5949371;5785643;362;25341;149;126;30469;53;28666
5949372;5785643;364;25452;141;121;30083;57;28426
5949373;5785643;363;25390;136;117;29825;52;28088
5949374;5785643;365;25515;133;113;29541;50;27785
5949375;5785643;364;25446;133;111;29369;48;27614
5949376;5785643;366;25651;136;116;29740;49;27894
5949377;5785643;364;25484;138;119;29975;51;28214
5949378;5785643;364;25461;146;123;30270;51;28510
5949379;5785643;367;25722;144;131;33443;51;28849
5949380;5785643;372;26030;145;132;33607;50;33685
5949381;5785643;369;25861;147;129;33542;49;33653
5949382;5785643;376;26346;149;128;33446;57;33338
5949383;5785643;378;26448;153;133;33771;48;33304
5949384;5785643;381;26683;150;132;32576;51;33048
5949385;5785643;381;26657;149;128;32324;47;32792
5949386;5785643;379;26530;152;132;32620;47;32824
5949387;5785643;383;26779;153;134;32753;50;33214
5949388;5785643;384;26896;153;134;32920;52;33458
5949389;5785643;386;26989;153;129;32592;51;34221
5949390;5785643;386;27040;153;129;32572;51;34389
5949391;5785643;388;27167;153;134;32913;52;34763
5949392;5785643;389;27253;157;138;32726;55;35107
5949393;5785643;392;27464;159;141;32894;60;35672
5949401;5785643;443;30977;180;164;41892;60;42407
5949402;5785643;438;30641;180;163;42186;60;42111
5949403;5785643;434;30371;173;158;40695;59;41834
5949404;5785643;434;30400;172;155;40500;59;41193
5949405;5785643;436;30531;166;152;42331;56;40788
5949406;5785643;436;30541;163;148;42078;57;40661
5949407;5785643;438;30668;160;145;41877;55;40215
5949408;5785643;441;30847;160;145;40704;55;40022
5949409;5785643;446;31239;162;145;37306;58;40176
5949410;5785643;450;31486;162;143;37145;55;40006
5949411;5785643;454;31772;163;147;37431;57;40679
5949412;5785643;461;32259;163;148;38329;58;39150
5949413;5785643;458;32092;163;146;38162;58;38978
5949414;5785643;460;32220;162;144;38062;55;38639
5949415;5785643;464;32451;163;146;38218;57;39222
5949416;5785643;465;32571;163;147;38236;57;39249
5949417;5785643;468;32783;170;150;38460;55;38786
5949418;5785643;473;33132;179;157;40398;55;38609
5949419;5785643;477;33378;180;158;39756;56;38802
5949420;5785643;481;33667;180;159;40015;57;39066
5949421;5785643;484;33860;180;160;40131;59;39044
5949422;5785643;486;34001;171;152;40845;62;39230
5949423;5785643;489;34252;163;147;40546;58;39969
5949424;5785643;493;34539;163;146;40448;58;39932
5949425;5785643;497;34821;170;150;40749;58;40321
5949426;5785643;501;35084;177;157;43891;58;40385
5949427;5785643;505;35326;177;157;45023;61;40948
5949428;5785643;508;35577;171;151;41911;59;40823
5949429;5785643;512;35840;163;148;41721;59;41078
5949430;5785643;516;36096;171;151;41943;58;39633
5949431;5785643;518;36275;179;158;45115;58;39401
5949432;5785643;520;36412;180;159;46417;58;39200
5949433;5785643;522;36512;182;161;46580;59;39514
5949434;5785643;522;36539;182;165;46890;60;39714
5949435;5785643;522;36535;183;163;47557;57;39167
5949436;5785643;525;36783;183;164;47626;60;39428
5949437;5785643;526;36806;188;166;47800;64;39433
5951089;5785643;-1;-1;-1;-1;-1;62;40655
5951090;5785643;-1;-1;-1;-1;-1;62;40655
5951091;5785643;-1;-1;-1;-1;-1;69;41153
5951092;5785643;-1;-1;-1;-1;-1;66;40943
5951093;5785643;-1;-1;-1;-1;-1;-1;-1
5951094;5785643;557;38975;221;201;53698;-1;-1
5951095;5785643;558;39090;224;202;53813;-1;-1
5951096;5785643;-1;-1;-1;-1;-1;64;39952
5951097;5785643;522;36542;198;175;57935;60;39223
5951098;5785643;518;36264;198;173;56735;59;39006
5951099;5785643;516;36130;198;172;56633;59;38923
5951100;5785643;512;35868;189;172;49220;59;38740
5951101;5785643;513;35915;189;173;49267;59;38870
5951102;5785643;507;35469;189;173;48821;59;38831
5951103;5785643;497;34757;189;168;48262;56;36909
5951104;5785643;490;34300;177;164;48032;57;37035
5951105;5785643;485;33968;182;163;47923;56;36681
5951106;5785643;482;33740;183;166;48143;56;36876
5951107;5785643;478;33471;177;162;47864;57;36899
5951108;5785643;475;33219;182;167;52580;66;38011
5951109;5785643;474;33171;183;166;52492;63;37905
5951110;5785643;470;32902;177;159;51710;59;36335
5951111;5785643;484;33893;198;177;47990;63;39339
5951112;5785643;479;33519;200;177;48010;64;39446
5951113;5785643;482;33740;202;181;48231;68;39756
5951114;5785643;470;32882;189;172;48844;62;35924
5951115;5785643;464;32470;185;168;48620;61;36620
5951116;5785643;461;32305;180;164;48287;59;36399
5951117;5785643;458;32092;175;157;41616;59;36338
5951118;5785643;457;32016;175;154;41405;59;36419
5951119;5785643;456;31936;174;152;41287;58;36239
5951120;5785643;451;31540;175;154;47037;60;36647
5951121;5785643;451;31568;175;155;47068;62;37052
5951122;5785643;449;31430;175;154;47011;61;34831
5951123;5785643;445;31122;176;155;47056;61;38953
5951124;5785643;440;30789;177;157;47026;60;38454
5951125;5785643;438;30695;177;157;46310;61;38573
5951126;5785643;437;30557;177;157;46338;59;38396
5951127;5785643;437;30613;179;160;46517;60;38528
5951128;5785643;432;30232;177;159;47858;65;38822
5951129;5785643;427;29920;177;156;45240;60;38474
5951130;5785643;427;29920;177;156;45242;59;38417
5951131;5785643;428;29954;177;161;48447;60;38735
5951132;5785643;430;30107;180;163;48599;61;39146
5951133;5785643;435;30423;185;168;48915;64;39638
5951134;5785643;423;29581;180;165;45420;62;36724
5951135;5785643;419;29311;180;165;43186;59;36456
5951136;5785643;415;29022;180;161;42898;61;36392
5951137;5785643;415;29067;180;162;42943;59;36172
5951138;5785643;410;28716;179;153;42313;59;36466
5951139;5785643;407;28513;173;150;42110;60;35328
5951140;5785643;405;28325;168;147;41910;57;35472
5951141;5785643;404;28284;165;146;41868;58;35467
5951142;5785643;401;28036;163;149;41819;57;35142
5951143;5785643;399;27932;165;147;42202;57;35210
5951144;5785643;400;27971;165;149;42359;58;35372
5951145;5785643;402;28172;177;158;40551;64;35913
5951146;5785643;408;28559;179;163;40938;61;33758
5951147;5785643;394;27585;173;152;36722;59;33621
5951148;5785643;392;27431;168;149;36547;58;33478
5951149;5785643;396;27719;167;148;36481;58;33268
5951150;5785643;386;27030;159;140;35868;56;32656
5951151;5785643;384;26845;157;137;35684;54;32398
5951152;5785643;381;26702;153;133;35416;54;32079
5951153;5785643;381;26644;153;130;35218;55;32021
5951154;5785643;380;26632;157;136;35652;60;32444
5951155;5785643;378;26437;159;139;35855;61;32422
5951156;5785643;375;26247;165;142;35420;59;32362
5951157;5785643;377;26357;165;144;35609;61;32802
5951163;5785643;378;26463;157;141;31960;60;32336
5951164;5785643;377;26424;157;139;32288;56;32007
5951165;5785643;373;26127;157;135;31991;55;31720
5951166;5785643;370;25911;151;130;31686;57;31685
5951167;5785643;372;26048;149;129;31572;54;30978
5951168;5785643;368;25769;149;128;33976;55;30971
5951169;5785643;365;25560;149;127;30545;52;28986
5951170;5785643;368;25759;145;123;30265;54;31128
5951171;5785643;368;25771;136;118;29892;51;28236
5951172;5785643;368;25732;136;118;30449;50;28190
5951173;5785643;367;25699;135;115;30272;48;27851
5951174;5785643;368;25792;136;116;30334;50;28498
5951175;5785643;370;25877;136;119;30568;51;28736
5951176;5785643;369;25828;148;128;30584;54;28697
5951177;5785643;369;25811;146;129;32107;54;29178
5951178;5785643;372;26069;145;132;33657;54;29138
5951179;5785643;373;26139;149;132;33717;49;33716
5951180;5785643;374;26202;148;123;33124;56;33885
5951181;5785643;378;26492;149;126;33339;49;33679
5951182;5785643;383;26786;149;130;32434;51;33373
5951183;5785643;382;26728;149;125;32109;49;33033
5951184;5785643;383;26841;149;129;32403;51;33278
5951185;5785643;385;26926;153;134;32720;54;33494
5951186;5785643;386;27006;157;136;33058;52;33534
5951187;5785643;389;27228;153;133;36557;51;34370
5951188;5785643;390;27303;153;131;32697;53;34795
5951189;5785643;391;27385;153;134;32937;53;34789
5951190;5785643;393;27523;159;139;33294;56;35459
5951191;5785643;397;27768;165;143;33539;62;35941
5951199;5785643;444;31053;180;163;41795;62;42551
5951200;5785643;441;30903;173;163;38703;61;42345
5951201;5785643;437;30610;170;157;40051;64;42081
5951202;5785643;438;30629;168;152;40234;58;41398
