from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5929408;5785642;429;29997;174;150;39210;48;30469
5929409;5785642;425;29736;170;149;39220;48;30259
5929410;5785642;419;29365;166;144;38607;47;29899
5929411;5785642;418;29238;166;142;38480;46;29612
5929412;5785642;414;28972;166;138;38215;46;29465
5929413;5785642;408;28577;166;138;38190;45;28641
5929414;5785642;405;28345;166;136;38038;44;28388
5929415;5785642;400;27969;166;135;37441;48;29468
5929416;5785642;395;27670;160;130;37125;48;29639
5929417;5785642;396;27719;166;133;37362;50;29932
5929418;5785642;392;27430;160;129;36500;51;30166
5929419;5785642;388;27189;160;129;36452;49;30199
5929420;5785642;383;26799;154;128;36084;49;28153
5929421;5785642;380;26578;160;129;35657;50;28508
5929422;5785642;377;26394;154;125;35399;51;28502
5929423;5785642;379;26534;154;127;35507;51;28522
5929424;5785642;379;26520;160;130;35697;56;28806
5929425;5785642;376;26285;166;134;35975;50;29037
5929426;5785642;372;26021;166;141;37726;53;29430
5929427;5785642;369;25853;166;144;37919;52;29567
5929428;5785642;365;25572;162;143;38593;56;30265
5929429;5785642;362;25369;162;140;38421;52;30050
5929430;5785642;360;25220;157;140;34397;53;26079
5929431;5785642;367;25670;162;143;34846;53;26553
5929432;5785642;361;25269;157;140;36711;53;26733
5929433;5785642;357;25021;157;143;34244;52;26461
5929434;5785642;354;24786;157;139;35982;52;26269
5929435;5785642;351;24548;157;141;34344;52;26519
5929436;5785642;349;24406;157;141;35846;51;27674
5929437;5785642;346;24252;157;141;40059;51;27373
5929438;5785642;343;23983;157;137;39489;51;27159
5929439;5785642;341;23838;157;140;40000;51;27116
5929440;5785642;339;23717;157;140;39560;54;27531
5929441;5785642;338;23649;157;141;39685;58;28758
5929442;5785642;337;23591;157;144;32643;52;28372
5929443;5785642;334;23391;157;138;32042;49;27801
5929444;5785642;334;23411;157;137;32164;49;27548
5929445;5785642;333;23334;151;130;31482;48;27103
5929446;5785642;329;22997;150;126;31197;47;26958
5929447;5785642;329;23011;151;130;31476;47;26428
5929448;5785642;324;22710;153;133;31639;44;26224
5929449;5785642;324;22679;148;126;30758;45;26328
5929450;5785642;322;22563;148;127;34003;45;26496
5929451;5785642;321;22459;148;130;33520;46;25162
5929452;5785642;317;22209;148;127;33228;45;25050
5929453;5785642;317;22174;148;129;32937;46;24837
5929454;5785642;314;21989;147;128;32899;45;24715
5929455;5785642;315;22049;147;129;31834;45;24756
5929456;5785642;319;22296;147;121;30554;46;25118
5929457;5785642;318;22254;147;121;30597;46;26133
5929458;5785642;318;22238;145;125;32425;46;25846
5929459;5785642;316;22096;145;127;31910;44;25029
5929460;5785642;317;22177;143;120;28771;46;25201
5929461;5785642;316;22154;143;115;28415;46;23825
5929462;5785642;316;22105;141;117;28545;47;23933
5929463;5785642;317;22184;132;116;26897;44;23808
5929464;5785642;316;22110;132;113;27062;43;23557
5929465;5785642;318;22255;129;108;26725;45;25055
5929466;5785642;316;22138;129;105;26495;44;24902
5929467;5785642;317;22189;127;101;26199;47;25002
5929468;5785642;323;22604;129;108;26747;49;25182
5929469;5785642;324;22661;132;113;27129;48;25194
5929470;5785642;323;22622;132;114;27397;47;25566
5929471;5785642;325;22727;132;116;27512;45;25219
5929472;5785642;329;23010;141;125;29981;45;24658
5929473;5785642;330;23089;135;118;28786;45;25107
5929474;5785642;332;23221;137;117;28933;48;24825
5929475;5785642;338;23660;139;120;29150;45;26199
5929476;5785642;339;23703;139;125;32123;46;26362
5929477;5785642;344;24076;139;129;29532;46;26767
5929478;5785642;346;24197;142;122;30278;48;26876
5929479;5785642;350;24471;142;129;30049;47;27166
5929480;5785642;354;24764;140;127;33589;48;27463
5929481;5785642;358;25082;144;121;30434;51;27919
5929482;5785642;363;25431;147;127;31382;51;28261
5929483;5785642;365;25532;147;126;31318;52;28910
5929484;5785642;365;25585;147;127;31370;64;28948
5929485;5785642;371;25989;153;134;31846;53;31228
5929486;5785642;377;26398;157;138;36990;53;30985
5929487;5785642;375;26248;157;139;35822;55;31109
5929488;5785642;378;26456;157;138;35761;55;30766
5929489;5785642;381;26701;153;131;33389;51;30049
5929490;5785642;385;26962;147;126;33043;52;30313
5929491;5785642;391;27381;147;128;33157;49;31517
5929492;5785642;389;27258;153;131;33392;52;30799
5929493;5785642;394;27601;153;134;34097;53;30472
5929494;5785642;398;27889;153;136;37251;54;30146
5929495;5785642;401;28094;157;138;37431;55;30320
5929496;5785642;407;28470;159;143;39143;56;31514
5929497;5785642;407;28503;157;140;38917;55;31207
5929498;5785642;411;28769;159;143;39133;57;31305
5929499;5785642;412;28831;159;144;39009;57;32226
5929500;5785642;415;29036;159;140;35007;52;30802
5929501;5785642;419;29362;153;135;34633;54;31851
5929502;5785642;424;29676;159;138;34889;52;32513
5929503;5785642;429;30017;159;140;35591;53;32364
5929504;5785642;433;30275;159;138;35497;51;32199
5929505;5785642;436;30509;161;143;35808;52;32186
5929506;5785642;439;30710;167;148;41497;51;32467
5929507;5785642;443;31014;167;147;41256;54;32791
5929508;5785642;447;31314;169;146;40701;53;33533
5929509;5785642;451;31562;169;145;40624;54;33747
5929510;5785642;453;31700;167;142;40413;56;33987
5929511;5785642;457;31991;172;146;40665;60;34791
5929512;5785642;455;31875;167;140;40274;58;35042
5929513;5785642;455;31864;167;140;40263;60;35145
5929514;5785642;458;32057;166;142;40400;58;35232
5929515;5785642;461;32260;161;141;41272;58;35478
5929516;5785642;464;32490;156;137;40966;55;33954
5929517;5785642;468;32747;166;144;41457;59;34389
5929518;5785642;468;32751;172;147;42164;63;34802
5929519;5785642;467;32722;177;154;41613;67;34242
5929520;5785642;471;32947;177;157;41839;67;34281
5929521;5785642;477;33386;179;161;43749;72;36188
5929522;5785642;486;34032;183;165;44012;67;35482
5929523;5785642;487;34106;189;168;44242;68;36631
5929524;5785642;490;34285;200;174;43555;57;34828
5929525;5785642;481;33698;203;177;43759;56;34784
5929526;5785642;485;33968;209;181;44029;59;35267
5929527;5785642;497;34776;209;187;45774;59;36152
5929528;5785642;493;34536;209;184;45534;58;36063
5929529;5785642;494;34549;209;184;45547;59;36189
5929530;5785642;497;34821;209;188;45818;63;36703
5929531;5785642;-1;-1;-1;-1;-1;64;36466
5929533;5785642;510;35730;221;198;52207;62;36887
5929534;5785642;510;35722;221;198;52198;65;37049
5929535;5785642;-1;-1;-1;-1;-1;60;36699
5931195;5785642;569;39853;243;222;48600;63;40892
5931196;5785642;568;39766;239;220;48514;63;40994
5931197;5785642;570;39911;249;224;48753;64;41307
5931198;5785642;568;39772;249;225;48873;66;41149
5931199;5785642;549;38432;223;206;53500;61;39629
5931200;5785642;546;38245;220;204;53313;61;39531
5931201;5785642;543;37984;220;200;53052;60;39164
5931202;5785642;546;38214;220;203;53282;61;39512
5931203;5785642;552;38629;223;209;53697;61;39902
5931204;5785642;555;38863;227;207;47610;65;40280
5931205;5785642;536;37510;223;210;52540;61;38821
5931206;5785642;531;37158;223;208;53590;59;38368
5931207;5785642;529;37047;221;206;53479;61;38284
5931208;5785642;528;36993;220;205;53425;58;38133
5931209;5785642;529;37036;220;206;53468;62;38546
5931210;5785642;495;34642;218;200;46347;61;38610
5931211;5785642;499;34952;220;204;48184;58;38324
5931212;5785642;498;34876;220;203;48108;61;38191
5931213;5785642;477;33422;203;187;43290;55;35004
5931214;5785642;473;33134;201;182;43002;54;34795
5931215;5785642;470;32871;200;179;42738;54;34502
5931216;5785642;466;32611;198;175;42479;55;34355
5931217;5785642;466;32637;200;177;41847;55;34509
5931218;5785642;465;32522;198;175;41732;52;32649
5931219;5785642;458;32088;194;172;52666;50;32590
5931220;5785642;457;31986;194;170;51502;52;32444
5931221;5785642;445;31133;194;168;45994;50;32319
5931222;5785642;440;30800;182;160;45418;50;32069
5931223;5785642;436;30496;177;153;40193;50;32208
5931224;5785642;430;30093;170;153;39817;46;30177
5931225;5785642;425;29762;168;147;38973;48;30329
5931226;5785642;422;29523;168;145;38983;47;30024
5931227;5785642;418;29292;166;142;38751;46;29746
5931228;5785642;418;29285;162;138;38439;51;30028
5931229;5785642;414;28989;162;136;38359;46;29204
5931230;5785642;410;28689;162;135;38237;45;28808
5931231;5785642;405;28349;160;131;37692;46;28881
5931232;5785642;401;28093;160;131;37170;47;29229
5931233;5785642;402;28109;160;131;37194;49;29456
5931234;5785642;397;27761;166;133;36745;48;30120
5931235;5785642;393;27527;160;129;36490;50;30304
5931236;5785642;393;27524;166;132;36684;49;30224
5931237;5785642;388;27153;166;134;36533;50;31248
5931238;5785642;383;26803;160;130;36235;51;28693
5931239;5785642;381;26694;160;129;35680;52;28819
5931240;5785642;380;26618;160;128;35602;52;28655
5931241;5785642;382;26763;166;132;35869;51;28907
5931242;5785642;378;26473;166;136;36123;51;29194
5931243;5785642;376;26334;166;143;37863;53;29946
5931244;5785642;378;26478;168;146;36829;53;30114
5931245;5785642;371;25995;170;150;39103;53;30223
5931246;5785642;366;25605;168;145;38713;54;26538
5931247;5785642;364;25485;162;141;34693;53;26310
5931248;5785642;365;25558;157;141;34735;53;26415
5931249;5785642;365;25548;157;144;36981;53;33850
5931250;5785642;360;25227;164;145;36422;54;26722
5931251;5785642;358;25064;157;143;36259;54;26606
5931252;5785642;356;24898;159;146;34698;53;28080
5931253;5785642;353;24732;164;145;36168;52;27775
5931254;5785642;351;24538;159;145;40323;51;27569
5931255;5785642;355;24849;166;143;36778;52;27480
5931256;5785642;358;25069;168;146;36983;50;28957
5931257;5785642;343;24013;153;135;38920;49;28674
5931258;5785642;346;24229;157;138;39434;49;28418
5931259;5785642;340;23824;157;143;32713;52;28333
5931260;5785642;338;23657;157;139;32263;50;28122
5931261;5785642;337;23620;153;135;32009;50;28269
5931262;5785642;333;23339;151;131;31722;49;27444
5931263;5785642;333;23280;151;130;31434;48;26913
5931264;5785642;330;23133;153;136;32064;46;26637
5931265;5785642;327;22876;148;130;31039;46;26560
5931266;5785642;327;22885;148;128;30886;45;26507
5931267;5785642;328;22983;148;130;31012;46;26623
5931268;5785642;324;22675;148;129;33418;46;25298
5931269;5785642;321;22452;148;126;33201;46;25086
5931270;5785642;323;22600;147;129;32945;46;25160
5931271;5785642;318;22248;143;123;32546;46;25291
5931272;5785642;319;22347;141;118;30361;50;25551
5931273;5785642;322;22510;135;116;30212;45;25947
5931274;5785642;326;22795;144;120;30528;46;25765
5931275;5785642;321;22441;145;127;29358;43;25367
5931276;5785642;323;22590;145;125;34808;44;25519
5931277;5785642;319;22361;145;124;35054;44;25317
5931278;5785642;321;22448;143;119;28708;50;24088
5931279;5785642;320;22430;139;118;27719;48;25396
5931280;5785642;322;22517;133;114;27470;45;24149
5931281;5785642;320;22368;130;115;27082;44;23871
5931282;5785642;321;22442;129;107;26667;46;24748
5931283;5785642;324;22710;131;109;26812;44;24485
5931284;5785642;322;22562;129;106;26575;40;22356
5931285;5785642;322;22557;129;106;26567;51;25284
5931286;5785642;326;22838;132;112;26969;52;24115
5931287;5785642;327;22923;137;117;27325;47;25558
5931288;5785642;329;23017;141;123;28612;45;25187
5931289;5785642;331;23151;144;126;27879;44;24850
5931290;5785642;335;23443;144;123;28894;45;24837
5931291;5785642;335;23461;142;121;29173;45;25072
5931292;5785642;337;23606;144;123;29318;44;26002
5931293;5785642;345;24140;144;127;30362;46;25578
5931294;5785642;345;24169;144;126;32744;47;25746
5931295;5785642;348;24381;144;124;29837;47;25933
5931296;5785642;352;24661;144;124;30640;49;26164
5931297;5785642;356;24923;142;122;30484;50;27797
5931298;5785642;359;25104;144;122;30547;50;28211
5931299;5785642;364;25464;147;126;30817;51;28447
5931300;5785642;369;25813;151;130;31598;52;28675
5931301;5785642;376;26305;157;141;35054;59;32103
5931302;5785642;380;26581;157;142;35598;55;31563
5931303;5785642;386;27016;153;136;35183;53;31408
5931304;5785642;380;26613;153;134;35033;53;31146
5931305;5785642;383;26804;152;130;35242;52;30817
5931306;5785642;383;26792;147;127;33072;51;30511
5931307;5785642;387;27082;144;126;35702;51;30530
5931308;5785642;391;27394;147;127;33085;52;30502
5931309;5785642;393;27498;153;135;36719;53;30727
5931310;5785642;397;27801;153;135;36713;53;30647
5931311;5785642;401;28045;153;135;37003;56;30558
5931312;5785642;403;28237;157;139;37235;55;30655
5931313;5785642;407;28499;159;143;37539;55;30843
5931314;5785642;415;29080;165;147;39444;61;31583
5931315;5785642;416;29102;159;143;36238;57;31342
5931316;5785642;416;29128;161;144;35245;55;32098
5931317;5785642;421;29487;159;140;34971;52;31842
5931318;5785642;420;29388;153;137;34752;50;31553
5931319;5785642;424;29685;159;140;35644;49;31283
5931320;5785642;429;30057;153;137;35406;49;31457
5931321;5785642;430;30134;157;138;35451;50;31729
5931322;5785642;440;30807;159;142;36193;50;31904
5931323;5785642;442;30941;165;146;36470;52;33015
5931324;5785642;445;31154;165;147;36551;53;33234
5931325;5785642;448;31351;170;153;40825;53;33311
5931326;5785642;451;31590;169;147;40732;56;33766
5931327;5785642;455;31879;170;147;40735;56;33978
5931328;5785642;458;32040;172;146;40680;58;34644
5931329;5785642;459;32145;167;144;40544;56;34649
5931330;5785642;459;32152;167;144;40550;57;35103
5931331;5785642;462;32369;161;142;41621;57;35233
5931332;5785642;464;32455;161;140;41177;57;34346
5931333;5785642;467;32679;164;141;41260;56;34436
5931334;5785642;469;32865;166;144;41445;56;34146
5931335;5785642;472;33031;176;160;42346;68;35163
5931336;5785642;475;33248;177;154;43246;66;34211
5931337;5785642;474;33195;177;155;43315;65;35720
5931338;5785642;479;33551;179;160;43671;68;36419
5931339;5785642;483;33783;179;161;43763;64;36185
5931340;5785642;491;34375;183;164;43981;65;36421
5931341;5785642;492;34440;204;176;43711;53;34474
5931342;5785642;501;35089;200;177;49204;58;36343
5931343;5785642;487;34123;209;183;44184;60;35364
5931344;5785642;498;34845;209;188;45843;60;36936
5931345;5785642;495;34679;209;186;45677;61;36233
5931346;5785642;499;34937;213;190;45935;59;36335
5931347;5785642;499;34924;213;190;45921;61;36665
5931350;5785642;-1;-1;-1;-1;-1;66;37199
5933009;5785642;-1;-1;-1;-1;-1;64;40914
5933010;5785642;567;39708;236;219;48455;63;40858
5933011;5785642;564;39493;236;216;48241;64;40879
5933012;5785642;559;39151;230;211;47899;65;40440
5933013;5785642;-1;-1;-1;-1;-1;66;41189
5933014;5785642;549;38407;223;206;53475;63;40128
5933015;5785642;546;38209;220;203;53276;62;39484
5933016;5785642;541;37875;214;198;52943;59;39103
5933017;5785642;538;37660;209;195;52728;61;38974
5933018;5785642;551;38574;223;208;53642;63;39923
5933019;5785642;553;38733;225;211;53801;61;38590
5933020;5785642;-1;-1;-1;-1;-1;60;38568
5933021;5785642;525;36775;220;202;53207;59;37932
5933022;5785642;527;36871;220;203;53303;59;38150
5933023;5785642;524;36671;214;198;51700;60;38136
5933024;5785642;528;36964;220;205;53397;62;37947
5933025;5785642;506;35438;212;196;51584;58;37494
5933026;5785642;503;35198;208;193;51378;57;37594
5933027;5785642;501;35094;214;197;51618;61;38011
5933028;5785642;479;33537;203;188;43405;55;34979
5933029;5785642;477;33361;203;186;43229;56;35113
5933030;5785642;471;32960;200;180;42827;55;34559
5933031;5785642;471;32968;201;182;42240;54;34376
5933032;5785642;468;32746;200;181;52261;53;32998
5933033;5785642;461;32259;195;174;51775;50;32526
5933034;5785642;456;31919;194;169;51435;50;32228
5933035;5785642;453;31697;194;166;51213;50;31996
5933036;5785642;447;31285;194;167;51294;49;31987
5933037;5785642;441;30877;185;168;50227;49;31829
5933038;5785642;436;30501;177;153;40198;50;31902
5933039;5785642;434;30358;170;151;40055;46;30433
5933040;5785642;433;30318;170;144;39564;53;30804
5933041;5785642;430;30129;169;142;39375;46;30723
5933042;5785642;419;29340;162;138;38484;47;29752
5933043;5785642;416;29142;157;135;38286;47;29562
5933044;5785642;414;28972;157;133;38120;47;29343
5933045;5785642;410;28719;157;133;38142;50;29267
5933046;5785642;408;28536;166;133;37839;47;29238
5933047;5785642;407;28525;166;137;38140;49;29725
5933048;5785642;403;28223;166;139;37738;49;30372
5933049;5785642;399;27906;166;135;36869;49;30186
5933050;5785642;395;27623;166;136;36939;49;30252
5933051;5785642;393;27494;166;137;37012;49;30497
5933052;5785642;394;27595;166;138;37114;53;31267
5933053;5785642;398;27834;169;143;37477;51;31170
5933054;5785642;392;27445;168;140;36430;52;31580
5933055;5785642;385;26963;166;133;35947;53;29504
5933056;5785642;385;26918;166;136;36178;52;29189
5933057;5785642;382;26757;166;139;36349;56;29411
5933058;5785642;379;26564;168;144;36698;52;29787
5933059;5785642;375;26239;168;145;36758;53;30122
5933060;5785642;371;26000;170;150;39108;53;30262
5933061;5785642;372;26037;170;151;39955;54;30599
5933062;5785642;368;25774;166;141;34740;54;26619
5933063;5785642;370;25875;166;144;38331;54;26763
5933064;5785642;368;25785;162;140;38092;53;33599
5933065;5785642;364;25514;157;140;38062;53;33819
5933066;5785642;362;25322;162;144;38355;53;26775
5933067;5785642;359;25160;168;145;38433;53;28290
5933068;5785642;353;24729;164;148;40514;53;27877
5933069;5785642;351;24564;157;145;40350;52;27635
5933070;5785642;353;24710;157;139;36489;53;29448
5933071;5785642;351;24570;157;143;39786;51;29206
5933072;5785642;347;24324;157;139;39519;51;28873
5933073;5785642;349;24396;157;140;39590;51;29054
5933074;5785642;353;24683;157;144;39876;55;28615
5933075;5785642;344;24046;157;143;32673;48;27851
5933076;5785642;342;23919;153;136;32231;48;27780
5933077;5785642;341;23880;153;134;32051;48;27621
